name,width,height,obj,xmin,ymin,xmax,ymax
11514-72065-227.png,266,150,Obj,92,123,95,125
11514-72065-228.png,266,150,Obj,63,123,67,125
11514-72065-229.png,266,150,Obj,35,123,39,125
11514-72065-230.png,266,150,Obj,7,123,10,125
11514-72065-58.png,266,150,Obj,233,9,237,12
11514-72065-59.png,266,150,Obj,205,9,209,12
11514-72065-60.png,266,150,Obj,177,9,180,12
11514-72065-61.png,266,150,Obj,148,9,152,12
11514-72065-62.png,266,150,Obj,120,9,124,12
11514-72065-63.png,266,150,Obj,92,9,95,12
11514-72065-64.png,266,150,Obj,63,9,67,12
11514-72065-65.png,266,150,Obj,35,9,39,12
11514-72065-66.png,266,150,Obj,7,9,10,12
11514-72066-374.png,266,150,Obj,239,40,242,42
11514-72066-375.png,266,150,Obj,211,40,214,42
11514-72066-376.png,266,150,Obj,182,40,186,42
11514-72066-377.png,266,150,Obj,154,40,157,42
11514-72066-378.png,266,150,Obj,125,40,129,42
11514-72066-379.png,266,150,Obj,97,40,101,42
11514-72066-380.png,266,150,Obj,69,40,72,42
11514-72066-381.png,266,150,Obj,41,40,44,42
11514-72066-382.png,266,150,Obj,12,40,16,42
11514-72066-456.png,266,150,Obj,239,97,242,99
11514-72066-457.png,266,150,Obj,210,97,214,99
11514-72066-458.png,266,150,Obj,182,97,186,99
11514-72066-459.png,266,150,Obj,154,97,157,99
11514-72066-460.png,266,150,Obj,125,97,129,99
11514-72066-461.png,266,150,Obj,97,97,101,99
11514-72066-462.png,266,150,Obj,69,97,72,99
11514-72066-463.png,266,150,Obj,41,97,44,99
11514-72066-464.png,266,150,Obj,12,97,16,99
11514-72074-258.png,266,150,Obj,256,42,259,44
11514-72074-259.png,266,150,Obj,228,42,231,44
11514-72074-260.png,266,150,Obj,200,42,203,44
11514-72074-262.png,266,150,Obj,143,42,146,44
11514-72074-263.png,266,150,Obj,115,42,117,44
11514-72074-265.png,266,150,Obj,58,42,61,44
11514-72074-266.png,266,150,Obj,30,42,32,44
11514-72074-267.png,266,150,Obj,0,42,4,45
11514-72074-340.png,266,150,Obj,257,99,259,101
11514-72074-341.png,266,150,Obj,228,99,231,101
11514-72074-342.png,266,150,Obj,200,99,202,101
11514-72074-343.png,266,150,Obj,172,99,174,101
11514-72074-344.png,266,150,Obj,143,99,146,101
11514-72074-345.png,266,150,Obj,115,99,117,101
11514-72074-346.png,266,150,Obj,87,99,89,101
11514-72074-347.png,266,150,Obj,58,99,61,101
11514-72074-348.png,266,150,Obj,30,99,32,101
11514-72074-349.png,266,150,Obj,0,99,4,101
11514-72075-161.png,266,150,Obj,242,145,245,147
11514-72075-162.png,266,150,Obj,214,145,216,147
11514-72075-79.png,266,150,Obj,242,88,244,90
11514-72075-80.png,266,150,Obj,214,88,216,90
11514-72075-81.png,266,150,Obj,186,88,188,90
11514-72076-293.png,266,150,Obj,239,15,244,20
11514-72076-294.png,266,150,Obj,211,15,215,20
11514-72076-295.png,266,150,Obj,182,15,187,20
11514-72076-296.png,266,150,Obj,154,15,159,20
11514-72076-297.png,266,150,Obj,126,15,130,20
11514-72076-298.png,266,150,Obj,97,15,102,20
11514-72076-299.png,266,150,Obj,69,15,74,20
11514-72076-300.png,266,150,Obj,41,15,45,20
11514-72076-301.png,266,150,Obj,12,15,17,20
11514-72076-375.png,266,150,Obj,239,71,244,76
11514-72076-376.png,266,150,Obj,211,71,215,76
11514-72076-377.png,266,150,Obj,182,71,187,76
11514-72076-378.png,266,150,Obj,154,71,159,76
11514-72076-379.png,266,150,Obj,126,71,130,76
11514-72076-380.png,266,150,Obj,97,71,102,76
11514-72076-381.png,266,150,Obj,69,71,74,76
11514-72076-382.png,266,150,Obj,41,71,45,76
11514-72076-383.png,266,150,Obj,12,71,17,76
11514-72076-457.png,266,150,Obj,239,128,244,133
11514-72076-458.png,266,150,Obj,211,128,215,133
11514-72076-459.png,266,150,Obj,182,128,187,133
11514-72076-460.png,266,150,Obj,154,128,159,133
11514-72076-461.png,266,150,Obj,126,128,130,133
11514-72076-462.png,266,150,Obj,97,128,102,133
11514-72076-463.png,266,150,Obj,69,128,74,133
11514-72076-464.png,266,150,Obj,41,128,45,133
11514-72076-465.png,266,150,Obj,12,128,17,133
11514-72077-410.png,266,150,Obj,36,18,41,23
11514-72077-485.png,266,150,Obj,234,18,239,23
11514-72077-486.png,266,150,Obj,206,18,211,23
11514-72077-487.png,266,150,Obj,177,18,182,23
11514-72077-488.png,266,150,Obj,149,18,154,23
11514-72077-489.png,266,150,Obj,121,18,126,23
11514-72077-490.png,266,150,Obj,93,18,98,23
11514-72077-491.png,266,150,Obj,64,18,69,23
11514-72077-492.png,266,150,Obj,36,75,41,79
11514-72077-567.png,266,150,Obj,234,75,239,80
11514-72077-568.png,266,150,Obj,206,75,211,79
11514-72077-569.png,266,150,Obj,177,75,182,79
11514-72077-570.png,266,150,Obj,149,75,154,79
11514-72077-571.png,266,150,Obj,121,75,126,79
11514-72077-572.png,266,150,Obj,93,75,97,79
11514-72077-573.png,266,150,Obj,64,75,69,79
11514-72077-574.png,266,150,Obj,36,132,41,136
11514-72077-649.png,266,150,Obj,234,132,239,136
11514-72077-650.png,266,150,Obj,206,132,211,136
11514-72077-651.png,266,150,Obj,177,132,182,136
11514-72077-652.png,266,150,Obj,149,132,154,136
11514-72077-653.png,266,150,Obj,121,132,126,136
11514-72077-654.png,266,150,Obj,92,132,97,136
11514-72077-655.png,266,150,Obj,64,132,69,136
11514-72078-575.png,266,150,Obj,25,58,29,61
11514-72079-631.png,266,150,Obj,254,36,258,39
11514-72079-632.png,266,150,Obj,226,36,229,39
11514-72079-633.png,266,150,Obj,197,36,201,39
11514-72079-634.png,266,150,Obj,169,36,173,39
11514-72079-635.png,266,150,Obj,141,36,144,39
11514-72079-636.png,266,150,Obj,112,36,116,39
11514-72079-637.png,266,150,Obj,84,36,88,39
11514-72079-638.png,266,150,Obj,56,36,60,39
11514-72079-639.png,266,150,Obj,27,36,31,39
11514-72080-100.png,266,150,Obj,170,82,172,84
11514-72080-101.png,266,150,Obj,142,82,144,84
11514-72080-103.png,266,150,Obj,85,82,87,84
11514-72080-104.png,266,150,Obj,57,82,59,84
11514-72080-105.png,266,150,Obj,28,82,30,84
11514-72080-106.png,266,150,Obj,0,80,2,85
11514-72080-15.png,266,150,Obj,255,26,257,28
11514-72080-16.png,266,150,Obj,227,26,229,28
11514-72080-17.png,266,150,Obj,198,26,200,28
11514-72080-179.png,266,150,Obj,255,139,257,141
11514-72080-18.png,266,150,Obj,170,25,172,28
11514-72080-180.png,266,150,Obj,227,139,229,141
11514-72080-181.png,266,150,Obj,198,139,200,141
11514-72080-182.png,266,150,Obj,170,139,172,141
11514-72080-184.png,266,150,Obj,113,139,115,141
11514-72080-185.png,266,150,Obj,85,139,87,141
11514-72080-186.png,266,150,Obj,57,139,59,141
11514-72080-187.png,266,150,Obj,28,139,30,141
11514-72080-188.png,266,150,Obj,0,137,2,142
11514-72080-19.png,266,150,Obj,142,26,144,28
11514-72080-20.png,266,150,Obj,113,26,115,28
11514-72080-22.png,266,150,Obj,57,26,59,28
11514-72080-23.png,266,150,Obj,28,25,30,28
11514-72080-24.png,266,150,Obj,0,24,2,29
11514-72080-97.png,266,150,Obj,255,82,257,84
11514-72080-98.png,266,150,Obj,227,82,229,84
11514-72080-99.png,266,150,Obj,198,82,200,84
11514-72081-164.png,266,150,Obj,155,38,158,40
11514-72081-243.png,266,150,Obj,240,38,243,40
11514-72081-244.png,266,150,Obj,212,38,215,40
11514-72081-245.png,266,150,Obj,184,38,187,40
11514-72081-246.png,266,150,Obj,155,94,159,97
11514-72081-325.png,266,150,Obj,240,95,243,97
11514-72081-326.png,266,150,Obj,212,95,215,97
11514-72081-327.png,266,150,Obj,184,95,187,97
11514-72083-574.png,266,150,Obj,209,55,212,57
11514-72083-655.png,266,150,Obj,237,55,240,57
11514-72084-329.png,266,150,Obj,16,47,20,50
11514-72084-411.png,266,150,Obj,16,104,20,106
11514-72085-66.png,266,150,Obj,254,125,258,128
11514-72085-67.png,266,150,Obj,225,125,229,128
11514-72085-68.png,266,150,Obj,197,125,201,128
11514-72085-69.png,266,150,Obj,169,125,173,128
11514-72085-70.png,266,150,Obj,140,125,144,128
11514-72085-71.png,266,150,Obj,112,125,116,128
11514-72085-72.png,266,150,Obj,84,125,88,128
11514-72085-73.png,266,150,Obj,55,125,59,128
11514-72085-74.png,266,150,Obj,27,125,31,128
11514-72086-182.png,266,150,Obj,252,80,255,82
11514-72086-183.png,266,150,Obj,224,80,226,82
11514-72086-184.png,266,150,Obj,195,80,198,82
11514-72086-185.png,266,150,Obj,167,80,170,82
11514-72086-186.png,266,150,Obj,139,80,141,82
11514-72086-187.png,266,150,Obj,110,80,113,82
11514-72086-190.png,266,150,Obj,26,80,28,82
11514-72086-264.png,266,150,Obj,252,137,254,139
11514-72086-265.png,266,150,Obj,224,137,226,139
11514-72086-266.png,266,150,Obj,196,137,198,139
11514-72086-267.png,266,150,Obj,167,137,169,139
11514-72086-268.png,266,150,Obj,139,137,141,139
11514-72086-269.png,266,150,Obj,111,137,113,139
11514-72086-270.png,266,150,Obj,82,137,84,139
11514-72086-272.png,266,150,Obj,25,137,28,139
11514-72087-180.png,266,150,Obj,207,27,210,29
11514-72087-181.png,266,150,Obj,178,27,181,29
11514-72087-182.png,266,150,Obj,150,27,153,29
11514-72087-183.png,266,150,Obj,122,27,124,29
11514-72087-185.png,266,150,Obj,65,27,68,29
11514-72087-186.png,266,150,Obj,37,27,39,29
11514-72087-187.png,266,150,Obj,8,27,11,29
11514-72087-261.png,266,150,Obj,235,83,238,85
11514-72087-262.png,266,150,Obj,206,83,209,85
11514-72087-264.png,266,150,Obj,150,83,153,85
11514-72087-266.png,266,150,Obj,93,83,96,85
11514-72087-267.png,266,150,Obj,65,83,68,85
11514-72087-269.png,266,150,Obj,8,83,11,85
11514-72087-343.png,266,150,Obj,235,140,238,142
11514-72087-344.png,266,150,Obj,207,140,209,142
11514-72087-345.png,266,150,Obj,178,140,181,142
11514-72087-346.png,266,150,Obj,150,140,153,142
11514-72087-347.png,266,150,Obj,122,140,124,142
11514-72087-348.png,266,150,Obj,93,140,96,142
11514-72087-349.png,266,150,Obj,65,140,68,142
11514-72087-350.png,266,150,Obj,37,140,39,142
11514-72087-351.png,266,150,Obj,8,140,11,142
11514-72089-124.png,266,150,Obj,244,122,246,125
11514-72089-125.png,266,150,Obj,216,122,218,125
11514-72089-126.png,266,150,Obj,187,122,190,125
11514-72089-127.png,266,150,Obj,159,122,161,125
11514-72089-129.png,266,150,Obj,103,123,105,125
11514-72089-130.png,266,150,Obj,74,122,76,125
11514-72089-131.png,266,150,Obj,45,122,48,125
11514-72089-132.png,266,150,Obj,17,122,20,125
11514-72089-42.png,266,150,Obj,244,66,246,68
11514-72089-43.png,266,150,Obj,215,66,218,68
11514-72089-44.png,266,150,Obj,187,66,190,68
11514-72089-45.png,266,150,Obj,159,66,161,68
11514-72089-46.png,266,150,Obj,130,66,133,68
11514-72089-47.png,266,150,Obj,102,66,105,68
11514-72089-48.png,266,150,Obj,74,66,76,68
11514-72089-49.png,266,150,Obj,46,66,48,68
11514-72089-50.png,266,150,Obj,17,66,20,68
11514-72090-73.png,266,150,Obj,219,63,221,65
11514-72090-74.png,266,150,Obj,191,63,193,65
11514-72090-75.png,266,150,Obj,163,63,165,65
11514-72090-76.png,266,150,Obj,134,63,136,65
11514-72090-77.png,266,150,Obj,106,63,108,65
11514-72090-80.png,266,150,Obj,21,63,23,65
11514-72091-141.png,266,150,Obj,256,55,260,58
11514-72091-142.png,266,150,Obj,228,55,231,58
11514-72091-143.png,266,150,Obj,200,55,203,58
11514-72091-144.png,266,150,Obj,171,55,175,58
11514-72091-145.png,266,150,Obj,143,55,146,58
11514-72091-146.png,266,150,Obj,115,55,118,58
11514-72091-147.png,266,150,Obj,86,55,90,58
11514-72091-148.png,266,150,Obj,58,55,61,58
11514-72091-149.png,266,150,Obj,30,55,33,58
11514-72091-150.png,266,150,Obj,0,55,5,58
11514-72091-223.png,266,150,Obj,256,112,259,114
11514-72091-224.png,266,150,Obj,228,112,231,114
11514-72091-225.png,266,150,Obj,200,112,203,114
11514-72091-226.png,266,150,Obj,171,112,174,114
11514-72091-227.png,266,150,Obj,143,112,146,114
11514-72091-228.png,266,150,Obj,115,112,118,114
11514-72091-229.png,266,150,Obj,86,112,90,114
11514-72091-230.png,266,150,Obj,58,112,61,114
11514-72091-231.png,266,150,Obj,30,112,33,114
11514-72091-232.png,266,150,Obj,0,112,5,114
11514-72092-494.png,266,150,Obj,236,20,240,23
11514-72092-495.png,266,150,Obj,207,20,212,23
11514-72092-496.png,266,150,Obj,179,20,184,23
11514-72092-497.png,266,150,Obj,151,20,155,23
11514-72092-498.png,266,150,Obj,122,20,127,23
11514-72092-499.png,266,150,Obj,94,20,99,23
11514-72092-500.png,266,150,Obj,66,20,70,23
11514-72092-501.png,266,150,Obj,37,20,42,23
11514-72092-502.png,266,150,Obj,9,20,14,23
11514-72092-576.png,266,150,Obj,236,77,240,80
11514-72092-577.png,266,150,Obj,207,77,212,80
11514-72092-578.png,266,150,Obj,179,77,184,80
11514-72092-579.png,266,150,Obj,151,77,155,80
11514-72092-580.png,266,150,Obj,122,77,127,80
11514-72092-581.png,266,150,Obj,94,77,99,80
11514-72092-582.png,266,150,Obj,66,77,70,80
11514-72092-583.png,266,150,Obj,37,77,42,80
11514-72092-584.png,266,150,Obj,9,77,14,80
11514-72093-141.png,266,150,Obj,238,29,241,31
11514-72093-142.png,266,150,Obj,210,29,213,31
11514-72093-143.png,266,150,Obj,182,29,184,31
11514-72093-144.png,266,150,Obj,154,29,156,31
11514-72093-145.png,266,150,Obj,125,29,128,31
11514-72093-146.png,266,150,Obj,97,29,100,31
11514-72093-147.png,266,150,Obj,68,29,71,31
11514-72093-148.png,266,150,Obj,40,29,43,31
11514-72093-149.png,266,150,Obj,12,29,14,31
11514-72093-224.png,266,150,Obj,210,85,213,87
11514-72093-225.png,266,150,Obj,182,85,185,87
11514-72093-226.png,266,150,Obj,153,85,156,87
11514-72093-228.png,266,150,Obj,97,85,100,87
11514-72093-229.png,266,150,Obj,68,85,71,87
11514-72093-230.png,266,150,Obj,40,85,43,87
11514-72093-231.png,266,150,Obj,12,85,15,87
11514-72093-305.png,266,150,Obj,238,142,241,144
11514-72093-306.png,266,150,Obj,210,142,213,144
11514-72093-307.png,266,150,Obj,182,142,184,144
11514-72093-308.png,266,150,Obj,153,142,156,144
11514-72093-309.png,266,150,Obj,125,142,128,144
11514-72093-310.png,266,150,Obj,97,142,100,144
11514-72093-311.png,266,150,Obj,69,142,71,144
11514-72093-312.png,266,150,Obj,40,142,43,144
11514-72093-313.png,266,150,Obj,12,142,15,144
11514-72095-201.png,266,150,Obj,250,50,255,55
11514-72095-202.png,266,150,Obj,222,50,227,56
11514-72095-203.png,266,150,Obj,193,50,198,56
11514-72095-204.png,266,150,Obj,165,50,170,56
11514-72095-205.png,266,150,Obj,136,50,142,55
11514-72095-206.png,266,150,Obj,108,50,113,56
11514-72095-207.png,266,150,Obj,80,50,85,56
11514-72095-208.png,266,150,Obj,52,50,57,55
11514-72095-209.png,266,150,Obj,23,50,28,56
11514-72095-283.png,266,150,Obj,250,107,255,112
11514-72095-284.png,266,150,Obj,222,107,227,112
11514-72095-285.png,266,150,Obj,193,107,198,112
11514-72095-286.png,266,150,Obj,165,107,170,112
11514-72095-287.png,266,150,Obj,137,107,142,112
11514-72095-288.png,266,150,Obj,108,107,113,112
11514-72095-289.png,266,150,Obj,80,107,85,112
11514-72095-290.png,266,150,Obj,52,107,57,112
11514-72095-291.png,266,150,Obj,23,107,28,112
11514-72097-129.png,266,150,Obj,238,67,240,69
11514-72097-130.png,266,150,Obj,210,67,212,69
11514-72097-131.png,266,150,Obj,182,67,184,69
11514-72097-132.png,266,150,Obj,153,67,155,69
11514-72097-133.png,266,150,Obj,125,67,127,69
11514-72097-134.png,266,150,Obj,96,67,99,69
11514-72097-135.png,266,150,Obj,68,67,70,69
11514-72097-137.png,266,150,Obj,11,67,14,69
11514-72097-214.png,266,150,Obj,153,124,156,126
11514-72097-217.png,266,150,Obj,68,124,70,126
11514-72097-219.png,266,150,Obj,11,123,14,125
11514-72097-47.png,266,150,Obj,238,10,240,12
11514-72097-48.png,266,150,Obj,210,10,212,12
11514-72097-49.png,266,150,Obj,181,10,184,12
11514-72097-50.png,266,150,Obj,153,10,155,12
11514-72097-51.png,266,150,Obj,125,10,127,12
11514-72097-52.png,266,150,Obj,96,10,99,12
11514-72097-53.png,266,150,Obj,68,10,70,12
11514-72097-54.png,266,150,Obj,40,10,42,12
11514-72097-55.png,266,150,Obj,11,10,14,12
11514-72098-197.png,266,150,Obj,241,51,245,54
11514-72098-198.png,266,150,Obj,213,51,217,54
11514-72098-199.png,266,150,Obj,185,51,189,54
11514-72098-200.png,266,150,Obj,156,51,160,54
11514-72098-201.png,266,150,Obj,128,51,132,54
11514-72098-202.png,266,150,Obj,100,51,104,54
11514-72098-203.png,266,150,Obj,71,51,75,54
11514-72098-204.png,266,150,Obj,43,51,47,54
11514-72098-205.png,266,150,Obj,15,51,19,54
11514-72098-279.png,266,150,Obj,241,107,245,111
11514-72098-280.png,266,150,Obj,213,107,217,111
11514-72098-281.png,266,150,Obj,185,107,189,111
11514-72098-282.png,266,150,Obj,156,107,160,111
11514-72098-283.png,266,150,Obj,128,107,132,111
11514-72098-284.png,266,150,Obj,100,107,104,110
11514-72098-285.png,266,150,Obj,71,107,75,111
11514-72098-286.png,266,150,Obj,43,107,47,111
11514-72098-287.png,266,150,Obj,15,107,19,111
11514-72100-168.png,266,150,Obj,244,102,248,105
11514-72100-169.png,266,150,Obj,216,102,220,105
11514-72100-170.png,266,150,Obj,187,102,192,105
11514-72100-171.png,266,150,Obj,159,102,163,105
11514-72100-172.png,266,150,Obj,131,101,135,105
11514-72100-173.png,266,150,Obj,102,102,107,105
11514-72100-174.png,266,150,Obj,74,102,78,105
11514-72100-175.png,266,150,Obj,46,101,50,105
11514-72100-176.png,266,150,Obj,17,101,22,105
11514-72100-86.png,266,150,Obj,244,45,248,49
11514-72100-87.png,266,150,Obj,216,45,220,49
11514-72100-88.png,266,150,Obj,187,45,192,49
11514-72100-89.png,266,150,Obj,159,45,163,49
11514-72100-90.png,266,150,Obj,131,45,135,49
11514-72100-91.png,266,150,Obj,103,45,107,48
11514-72100-92.png,266,150,Obj,74,45,78,49
11514-72100-93.png,266,150,Obj,46,45,50,49
11514-72100-94.png,266,150,Obj,18,45,22,49
12842-49733-44.png,266,150,Obj,119,55,122,68
12842-49733-53.png,266,150,Obj,232,55,236,68
12842-49733-54.png,266,150,Obj,176,55,179,68
12842-49733-55.png,266,150,Obj,119,112,122,125
12842-49733-64.png,266,150,Obj,232,112,236,125
12842-49733-65.png,266,150,Obj,175,112,179,125
12842-49737-28.png,266,150,Obj,197,3,202,18
12842-49737-29.png,266,150,Obj,140,3,145,18
12842-49737-30.png,266,150,Obj,83,3,88,18
12842-49737-31.png,266,150,Obj,26,3,32,18
12842-49737-38.png,266,150,Obj,254,60,259,75
12842-49737-39.png,266,150,Obj,197,60,202,75
12842-49737-40.png,266,150,Obj,140,60,145,75
12842-49737-41.png,266,150,Obj,83,60,88,75
12842-49737-42.png,266,150,Obj,26,60,32,75
12842-49737-49.png,266,150,Obj,254,117,259,132
12842-49737-50.png,266,150,Obj,197,117,202,132
12842-49737-51.png,266,150,Obj,140,117,145,132
12842-49737-52.png,266,150,Obj,83,117,88,132
12842-49737-53.png,266,150,Obj,26,117,32,132
12842-49738-34.png,266,150,Obj,218,6,223,21
12842-49738-35.png,266,150,Obj,161,6,166,21
12842-49738-36.png,266,150,Obj,104,6,109,21
12842-49738-37.png,266,150,Obj,47,6,52,21
12842-49738-45.png,266,150,Obj,218,63,223,78
12842-49738-46.png,266,150,Obj,161,63,166,78
12842-49738-47.png,266,150,Obj,104,63,109,78
12842-49738-48.png,266,150,Obj,47,63,52,78
12842-49738-56.png,266,150,Obj,218,120,223,134
12842-49738-57.png,266,150,Obj,161,120,166,135
12842-49738-58.png,266,150,Obj,104,120,109,134
12842-49743-11.png,266,150,Obj,185,31,189,44
12842-49743-21.png,266,150,Obj,241,31,246,44
12842-49743-22.png,266,150,Obj,185,88,189,101
12842-49743-32.png,266,150,Obj,241,87,246,101
12842-49744-0.png,266,150,Obj,237,5,241,19
12842-49744-1.png,266,150,Obj,180,5,184,19
12842-49744-12.png,266,150,Obj,180,62,184,75
12842-49744-13.png,266,150,Obj,123,62,127,75
12842-49744-14.png,266,150,Obj,66,62,71,75
12842-49744-15.png,266,150,Obj,9,62,14,75
12842-49744-2.png,266,150,Obj,123,5,127,19
12842-49744-23.png,266,150,Obj,180,119,184,132
12842-49744-24.png,266,150,Obj,123,119,127,132
12842-49744-25.png,266,150,Obj,66,119,71,132
12842-49744-26.png,266,150,Obj,9,119,14,132
12842-49744-3.png,266,150,Obj,66,5,71,19
12842-49744-4.png,266,150,Obj,9,5,14,19
12842-49745-2.png,266,150,Obj,250,114,254,128
12842-49745-3.png,266,150,Obj,193,115,197,128
12842-49745-4.png,266,150,Obj,136,115,140,128
12842-49745-5.png,266,150,Obj,79,115,83,128
12842-49745-6.png,266,150,Obj,22,115,27,128
12842-49747-10.png,266,150,Obj,144,96,148,109
12842-49747-8.png,266,150,Obj,258,96,262,109
12842-49747-9.png,266,150,Obj,201,96,205,109
12842-49748-22.png,266,150,Obj,132,0,137,16
12842-49748-31.png,266,150,Obj,246,0,251,16
12842-49748-32.png,266,150,Obj,189,0,194,16
12842-49748-33.png,266,150,Obj,132,58,137,72
12842-49748-42.png,266,150,Obj,246,58,251,72
12842-49748-43.png,266,150,Obj,189,58,194,72
12842-49748-44.png,266,150,Obj,132,115,137,129
12842-49748-53.png,266,150,Obj,246,115,251,129
12842-49748-54.png,266,150,Obj,189,115,194,129
12842-49749-0.png,266,150,Obj,37,94,42,108
12842-49751-11.png,266,150,Obj,208,33,212,46
12842-49751-22.png,266,150,Obj,207,90,212,103
12842-49758-0.png,266,150,Obj,144,38,148,52
12842-49758-1.png,266,150,Obj,87,38,91,52
12842-49758-12.png,266,150,Obj,87,95,91,109
12842-49758-13.png,266,150,Obj,30,95,34,109
12842-49758-2.png,266,150,Obj,30,38,34,52
12842-49760-27.png,266,150,Obj,245,25,250,41
12842-49760-28.png,266,150,Obj,188,25,193,41
12842-49760-29.png,266,150,Obj,131,25,136,41
12842-49760-30.png,266,150,Obj,74,25,79,41
12842-49760-31.png,266,150,Obj,17,25,22,41
12842-49760-38.png,266,150,Obj,245,82,250,98
12842-49760-39.png,266,150,Obj,188,82,193,98
12842-49760-40.png,266,150,Obj,131,82,136,98
12842-49760-41.png,266,150,Obj,74,82,79,98
12842-49760-42.png,266,150,Obj,17,82,22,98
12842-49761-3.png,266,150,Obj,238,119,242,132
12842-49761-4.png,266,150,Obj,181,119,185,132
12842-49761-5.png,266,150,Obj,124,119,128,132
12842-49761-6.png,266,150,Obj,67,119,71,132
12842-49761-7.png,266,150,Obj,10,119,14,132
12842-49762-71.png,266,150,Obj,18,105,22,119
12842-49763-83.png,266,150,Obj,218,28,221,39
12842-49763-84.png,266,150,Obj,161,28,164,39
12842-49763-85.png,266,150,Obj,104,28,107,39
12842-49763-86.png,266,150,Obj,47,28,50,39
12842-49764-44.png,266,150,Obj,3,32,9,46
12842-49764-51.png,266,150,Obj,231,32,236,46
12842-49764-52.png,266,150,Obj,174,32,179,46
12842-49764-53.png,266,150,Obj,117,32,122,46
12842-49764-54.png,266,150,Obj,60,32,66,46
12842-49764-55.png,266,150,Obj,3,89,9,103
12842-49764-62.png,266,150,Obj,230,89,236,103
12842-49764-63.png,266,150,Obj,174,89,179,103
12842-49764-64.png,266,150,Obj,117,89,122,103
12842-49764-65.png,266,150,Obj,60,89,66,103
12842-49764-73.png,266,150,Obj,232,146,236,150
12842-49764-74.png,266,150,Obj,175,146,179,150
12842-49764-75.png,266,150,Obj,118,146,122,150
12842-49764-76.png,266,150,Obj,61,146,65,150
12842-49766-44.png,266,150,Obj,155,8,158,19
12842-49766-54.png,266,150,Obj,212,8,215,19
12842-49766-55.png,266,150,Obj,155,65,158,75
12842-49766-65.png,266,150,Obj,212,65,215,74
12842-49766-66.png,266,150,Obj,155,122,158,131
12842-49766-76.png,266,150,Obj,212,122,215,132
12842-49767-45.png,266,150,Obj,143,27,147,40
12842-49767-46.png,266,150,Obj,86,27,90,40
12842-49767-47.png,266,150,Obj,29,27,33,40
12842-49767-56.png,266,150,Obj,143,84,147,97
12842-49767-57.png,266,150,Obj,86,84,90,97
12842-49767-58.png,266,150,Obj,29,84,33,97
12842-49767-67.png,266,150,Obj,143,141,147,150
12842-49767-68.png,266,150,Obj,86,141,90,150
12842-49767-69.png,266,150,Obj,29,141,33,150
12842-49768-1.png,266,150,Obj,263,5,266,21
12842-49768-12.png,266,150,Obj,263,62,266,77
